,종가,등락율,날짜,개인순매수,외국인순매수,기관순매수
3694,1603.56,0.0024,2007-05-11,2124,-20,-2104
3695,1599.68,0.0039000000000000003,2007-05-10,-546,1124,-578
3696,1593.42,0.0068000000000000005,2007-05-09,1117,-2008,890
3697,1582.65,-0.0011,2007-05-08,300,1479,-1778
3698,1584.46,0.010700000000000001,2007-05-07,269,-1202,933
3699,1567.74,0.0051,2007-05-04,-340,-632,971
3700,1559.86,0.0042,2007-05-03,1337,-672,-665
3701,1553.3,0.0072,2007-05-02,235,-193,-43
3702,1542.24,-0.0002,2007-04-30,93,565,-658
3703,1542.52,-0.0068000000000000005,2007-04-27,342,1801,-2143
3704,1553.13,0.0049,2007-04-26,-869,-745,1614
3705,1545.55,-0.0072,2007-04-25,2153,-608,-1545
3706,1556.71,0.008,2007-04-24,1005,1514,-2519
3707,1544.35,0.0074,2007-04-23,-212,3053,-2841
3708,1533.08,0.0128,2007-04-20,-237,544,-308
3709,1513.66,-0.013600000000000001,2007-04-19,2142,719,-2861
3710,1534.58,0.0039000000000000003,2007-04-18,-567,934,-367
3711,1528.66,-0.0022,2007-04-17,-202,2436,-2234
3712,1532.04,0.0074,2007-04-16,-271,775,-504
3713,1520.78,-0.0032,2007-04-13,-1347,3971,-2624
3714,1525.61,0.008100000000000001,2007-04-12,-1852,-948,2800
3715,1513.42,0.0095,2007-04-11,-1609,2043,-435
3716,1499.16,-0.0013,2007-04-10,2284,1314,-3599
3717,1501.06,0.011399999999999999,2007-04-09,584,1675,-2259
3718,1484.15,0.0014000000000000002,2007-04-06,280,1801,-2081
3719,1482.04,-0.0009,2007-04-05,-1050,2402,-1352
3720,1483.41,0.0134,2007-04-04,-2267,4101,-1835
3721,1463.75,0.0029,2007-04-03,1110,838,-1948
3722,1459.53,0.0048,2007-04-02,601,-1052,451
3723,1452.55,0.0011,2007-03-30,1078,939,-2017
3724,1450.95,0.0078000000000000005,2007-03-29,142,-624,482
3725,1439.74,-0.009300000000000001,2007-03-28,1669,532,-2201
3726,1453.23,0.0024,2007-03-27,-874,-379,1253
3727,1449.77,0.0017000000000000001,2007-03-26,-983,385,598
3728,1447.38,-0.0008,2007-03-23,-801,733,68
3729,1448.53,0.0039000000000000003,2007-03-22,-1530,677,852
3730,1442.85,-0.0009,2007-03-21,-148,371,-223
3731,1444.17,0.0005,2007-03-20,-397,139,258
3732,1443.39,0.0109,2007-03-19,-731,-1881,2612
3733,1427.88,0.0007000000000000001,2007-03-16,-193,-345,538
3734,1426.93,0.0139,2007-03-15,-268,-1656,1923
3735,1407.37,-0.02,2007-03-14,1603,-2275,673
3736,1436.05,-0.0037,2007-03-13,523,567,-1090
3737,1441.33,0.0125,2007-03-12,-788,680,108
3738,1423.58,-0.0002,2007-03-09,367,426,-793
3739,1423.89,0.0092,2007-03-08,-62,-2763,2824
3740,1410.95,0.005699999999999999,2007-03-07,94,618,-712
3741,1402.93,0.0195,2007-03-06,863,-2608,1745
3742,1376.15,-0.0271,2007-03-05,2093,-2787,694
3743,1414.47,-0.002,2007-03-02,1987,-1544,-442
3744,1417.34,-0.0256,2007-02-28,4739,-3075,-1664
3745,1454.6,-0.0105,2007-02-27,55,255,-311
3746,1470.03,0.0001,2007-02-26,130,1659,-1789
3747,1469.88,0.0031,2007-02-23,-903,4545,-3642
3748,1465.41,0.0097,2007-02-22,-2240,278,1961
3749,1451.38,-0.0011,2007-02-21,-128,744,-616
3750,1452.96,0.0029,2007-02-20,43,1451,-1494
3751,1448.81,0.0036,2007-02-16,-224,1893,-1669
3752,1443.63,0.0052,2007-02-15,-924,2517,-1593
3753,1436.1,0.0125,2007-02-14,-2110,-136,2246
3754,1418.44,0.0029,2007-02-13,332,-1862,1530
3755,1414.29,-0.009399999999999999,2007-02-12,1523,-1213,-310
3756,1427.68,0.0029,2007-02-09,-857,-1061,1918
3757,1423.58,-0.0019,2007-02-08,1059,-2079,1020
3758,1426.29,-0.0016,2007-02-07,-4,977,-973
3759,1428.58,0.0075,2007-02-06,-334,1123,-789
3760,1417.95,0.0034000000000000002,2007-02-05,-1550,2783,-1233
3761,1413.14,0.0219,2007-02-02,-4706,3515,1191
3762,1382.9,0.0167,2007-02-01,-2459,78,2382
3763,1360.23,-0.0077,2007-01-31,484,460,-944
3764,1370.72,0.005600000000000001,2007-01-30,-557,-1023,1580
3765,1363.1,-0.006,2007-01-29,794,-557,-237
3766,1371.33,-0.008,2007-01-26,-5,-562,567
3767,1382.36,-0.0005,2007-01-25,-850,761,89
3768,1383.06,0.0147,2007-01-24,-1223,475,748
3769,1363.09,-0.0002,2007-01-23,-714,474,240
3770,1363.41,0.0021,2007-01-22,-373,-369,741
3771,1360.56,-0.016399999999999998,2007-01-19,344,957,-1301
3772,1383.21,0.0027,2007-01-18,-417,-461,878
3773,1379.48,-0.0074,2007-01-17,339,1668,-2006
3774,1389.71,-0.0009,2007-01-16,-385,-518,902
3775,1390.96,0.0019,2007-01-15,-543,3267,-2724
3776,1388.37,0.0169,2007-01-12,-197,718,-521
3777,1365.31,0.006999999999999999,2007-01-11,1122,-272,-850
3778,1355.79,-0.013500000000000002,2007-01-10,1883,-558,-1325
3779,1374.34,0.0026,2007-01-09,343,-102,-241
3780,1370.81,-0.0108,2007-01-08,1418,-2318,899
3781,1385.76,-0.0083,2007-01-05,2019,-175,-1843
3782,1397.29,-0.0086,2007-01-04,2301,-907,-1394
3783,1409.35,-0.0181,2007-01-03,1458,-561,-897
3784,1435.26,0.0006,2007-01-02,301,194,-495
3785,1434.46,0.0066,2006-12-28,-556,-248,804
3786,1425.1,-0.0062,2006-12-27,380,148,-528
3787,1433.92,-0.0025,2006-12-26,-312,1596,-1285
3788,1437.49,0.0007000000000000001,2006-12-22,-946,1219,-273
3789,1436.47,-0.004,2006-12-21,276,1144,-1420
3790,1442.28,0.0102,2006-12-20,-592,-167,758
3791,1427.76,-0.0038,2006-12-19,428,-612,183
3792,1433.23,0.008,2006-12-18,-341,260,81
3793,1421.87,0.0025,2006-12-15,679,-415,-264
3794,1418.38,0.0254,2006-12-14,-1114,7756,-6642
3795,1383.28,0.0046,2006-12-13,285,7,-291
3796,1376.98,-0.009899999999999999,2006-12-12,367,1457,-1824
3797,1390.73,0.0002,2006-12-11,340,-270,-70
3798,1390.43,-0.0141,2006-12-08,1047,-1689,643
3799,1410.3,-0.0024,2006-12-07,-492,-651,1143
3800,1413.73,-0.0048,2006-12-06,-129,169,-39
3801,1420.59,-0.0040999999999999995,2006-12-05,-190,802,-612
3802,1426.46,-0.0055000000000000005,2006-12-04,1097,-833,-264
3803,1434.36,0.0015,2006-12-01,-322,460,-139
3804,1432.21,0.0068000000000000005,2006-11-30,-1098,990,108
3805,1422.55,0.0079,2006-11-29,-1279,-1437,2716
3806,1411.47,-0.0096,2006-11-28,884,-1356,472
3807,1425.13,0.0024,2006-11-27,802,-901,99
3808,1421.73,0.0018,2006-11-24,79,-1180,1101
3809,1419.23,-0.0023,2006-11-23,789,-834,45
3810,1422.54,0.0118,2006-11-22,-244,-942,1186
3811,1405.9,0.0026,2006-11-21,1027,-2135,1107
3812,1402.21,-0.0070999999999999995,2006-11-20,899,-102,-797
3813,1412.22,0.001,2006-11-17,-134,-776,910
3814,1410.75,-0.0013,2006-11-16,58,1069,-1127
3815,1412.54,0.0037,2006-11-15,-389,1788,-1399
3816,1407.37,0.0076,2006-11-14,-364,603,-239
3817,1396.69,0.0007000000000000001,2006-11-13,1340,-820,-520
3818,1395.73,-0.0027,2006-11-10,581,-917,336
3819,1399.44,0.013999999999999999,2006-11-09,-417,-411,828
3820,1380.07,-0.0053,2006-11-08,351,-236,-115
3821,1387.44,0.006,2006-11-07,-975,-808,1783
3822,1379.19,-0.0034000000000000002,2006-11-06,1435,-1803,367
3823,1383.88,0.0001,2006-11-03,701,-2147,1446
3824,1383.73,0.0068000000000000005,2006-11-02,-703,-1673,2376
3825,1374.35,0.0072,2006-11-01,221,-2030,1809
3826,1364.55,0.0062,2006-10-31,-193,-1416,1609
3827,1356.11,-0.0095,2006-10-30,-100,-1131,1231
3828,1369.09,-0.0033,2006-10-27,959,-1203,244
3829,1373.65,0.0016,2006-10-26,174,571,-745
3830,1371.43,0.0036,2006-10-25,-519,6,513
3831,1366.5,0.0011,2006-10-24,938,40,-979
3832,1364.95,0.0005,2006-10-23,2082,-3609,1527
3833,1364.24,0.0075,2006-10-20,770,-1750,980
3834,1354.06,-0.0001,2006-10-19,370,-489,120
3835,1354.26,0.0022,2006-10-18,-1066,-1773,2839
3836,1351.3,-0.004,2006-10-17,-845,-303,1148
3837,1356.72,0.006,2006-10-16,248,-333,85
3838,1348.6,0.0126,2006-10-13,-1588,-353,1941
3839,1331.78,0.004699999999999999,2006-10-12,1371,-1377,6
3840,1325.49,-0.0022,2006-10-11,-566,262,305
3841,1328.37,0.0068000000000000005,2006-10-10,-1270,1192,79
3842,1319.4,-0.0241,2006-10-09,-6019,4739,1279
3843,1352.0,-0.016200000000000003,2006-10-04,222,1001,-1223
3844,1374.22,0.002,2006-10-02,-1204,-565,1770
3845,1371.41,-0.0,2006-09-29,-1150,167,982
3846,1371.43,0.0084,2006-09-28,-2321,-279,2600
3847,1360.03,0.011899999999999999,2006-09-27,-2588,124,2464
3848,1343.97,-0.0083,2006-09-26,836,311,-1147
3849,1355.21,0.0051,2006-09-25,-474,-2958,3432
3850,1348.38,-0.013500000000000002,2006-09-22,1555,-642,-913
3851,1366.79,0.0003,2006-09-21,367,-621,254
3852,1366.44,-0.0055000000000000005,2006-09-20,2209,-3555,1345
3853,1373.95,-0.0003,2006-09-19,546,659,-1204
3854,1374.3,0.0097,2006-09-18,-3376,-727,4103
3855,1361.1,0.0017000000000000001,2006-09-15,610,-2105,1495
3856,1358.75,0.0192,2006-09-14,-1550,-1994,3544
3857,1333.13,0.0038,2006-09-13,392,10,-402
3858,1328.04,-0.0045000000000000005,2006-09-12,1814,-2905,1090
3859,1334.08,-0.0154,2006-09-11,984,-304,-680
3860,1354.89,0.0028000000000000004,2006-09-08,-301,-781,1083
3861,1351.17,-0.0043,2006-09-07,64,-2083,2018
3862,1357.01,-0.0031,2006-09-06,-375,1364,-989
3863,1361.24,0.0016,2006-09-05,-715,927,-212
3864,1359.06,0.0018,2006-09-04,-486,1021,-535
3865,1356.67,0.0029,2006-09-01,-35,-1215,1250
3866,1352.74,0.0085,2006-08-31,-2973,-1254,4228
3867,1341.35,-0.0024,2006-08-30,118,-382,264
3868,1344.61,0.0126,2006-08-29,-1739,194,1545
3869,1327.89,-0.0011,2006-08-28,-902,-30,932
3870,1329.35,0.0104,2006-08-25,-813,-1633,2446
3871,1315.73,-0.006999999999999999,2006-08-24,1879,-2336,457
3872,1324.95,-0.0075,2006-08-23,1446,-1577,130
3873,1334.96,0.0101,2006-08-22,-378,-3321,3699
3874,1321.67,-0.0070999999999999995,2006-08-21,744,-481,-263
3875,1331.1,0.0025,2006-08-18,-1444,1418,26
3876,1327.78,0.009300000000000001,2006-08-17,-2775,403,2372
3877,1315.61,0.0158,2006-08-16,-1933,-1569,3501
3878,1295.11,0.0023,2006-08-14,-558,-2598,3155
3879,1292.1,-0.009399999999999999,2006-08-11,1226,-2449,1222
3880,1304.31,-0.008100000000000001,2006-08-10,2734,-885,-1849
3881,1314.93,0.0029,2006-08-09,-706,-852,1559
3882,1311.1,0.0167,2006-08-08,-1682,-3064,4746
3883,1289.54,-0.0115,2006-08-07,922,803,-1725
3884,1304.51,0.0096,2006-08-04,-940,-1336,2275
3885,1292.05,-0.0024,2006-08-03,367,208,-575
3886,1295.11,0.006,2006-08-02,731,-2152,1421
3887,1287.36,-0.008100000000000001,2006-08-01,-305,-1696,2001
3888,1297.82,0.0006,2006-07-31,-101,1131,-1030
3889,1297.07,0.0006,2006-07-28,-417,-787,1203
3890,1296.27,0.0134,2006-07-27,-2009,-2333,4342
3891,1279.08,-0.0005,2006-07-26,-580,-38,619
3892,1279.77,0.013000000000000001,2006-07-25,-2968,-865,3833
3893,1263.35,-0.0063,2006-07-24,1849,-2373,524
3894,1271.33,-0.0015,2006-07-21,-281,-672,953
3895,1273.3,0.0321,2006-07-20,-1591,-1218,2809
3896,1233.65,0.0002,2006-07-19,19,-1183,1164
3897,1233.42,-0.0173,2006-07-18,65,-876,811
3898,1255.13,-0.0233,2006-07-14,2887,-962,-1925
3899,1285.02,-0.009000000000000001,2006-07-13,1392,-674,-718
3900,1296.69,-0.0029,2006-07-12,454,-1725,1270
3901,1300.44,0.0009,2006-07-11,731,-443,-287
3902,1299.29,0.0199,2006-07-10,-1794,-2921,4715
3903,1273.93,0.0079,2006-07-07,-84,561,-477
3904,1263.96,-0.0124,2006-07-06,1608,-791,-818
3905,1279.85,-0.004699999999999999,2006-07-05,-690,-144,834
3906,1285.92,-0.0067,2006-07-04,584,530,-1114
3907,1294.61,-0.0004,2006-07-03,1281,-35,-1246
3908,1295.15,0.0254,2006-06-30,-3446,2013,1432
3909,1263.02,0.0196,2006-06-29,-1565,-1831,3396
3910,1238.71,-0.0070999999999999995,2006-06-28,994,-1329,335
3911,1247.54,0.0077,2006-06-27,61,-458,397
3912,1238.05,0.0077,2006-06-26,-149,-1833,1982
3913,1228.62,-0.008199999999999999,2006-06-23,866,-1266,401
3914,1238.83,0.0095,2006-06-22,-381,-154,535
3915,1227.19,0.0011,2006-06-21,1595,-2005,411
3916,1225.83,-0.0206,2006-06-20,1357,-629,-728
3917,1251.67,-0.0083,2006-06-19,596,-376,-219
3918,1262.19,0.0351,2006-06-16,-2375,-485,2860
3919,1219.4,-0.0019,2006-06-15,1471,-1136,-335
3920,1221.73,0.0148,2006-06-14,106,-5106,5000
3921,1203.86,-0.028999999999999998,2006-06-13,939,-1651,712
3922,1239.84,0.0034000000000000002,2006-06-12,149,-2480,2331
3923,1235.65,0.0102,2006-06-09,2808,-5369,2560
3924,1223.13,-0.0345,2006-06-08,2701,-1415,-1286
3925,1266.84,-0.026699999999999998,2006-06-07,-1296,-2268,3564
3926,1301.62,-0.005699999999999999,2006-06-05,-17,1031,-1014
3927,1309.04,0.0108,2006-06-02,-1071,-488,1559
3928,1295.09,-0.0172,2006-06-01,-429,614,-185
3929,1317.7,-0.0087,2006-05-30,-996,998,-2
3930,1329.22,0.0051,2006-05-29,-544,1439,-895
3931,1322.43,0.0206,2006-05-26,-1086,-835,1921
3932,1295.76,-0.0282,2006-05-25,1574,-2345,771
3933,1333.38,0.0026,2006-05-24,-193,-3779,3972
3934,1329.86,-0.006500000000000001,2006-05-23,-493,-6681,7173
3935,1338.59,-0.0246,2006-05-22,902,-989,87
3936,1372.29,0.0052,2006-05-19,2502,-4690,2188
3937,1365.15,-0.0259,2006-05-18,1957,-4129,2172
3938,1401.47,0.013999999999999999,2006-05-17,-953,-1069,2023
3939,1382.11,-0.0225,2006-05-16,1965,-3575,1609
3940,1413.98,-0.0216,2006-05-15,2594,-3131,536
3941,1445.2,-0.013300000000000001,2006-05-12,3351,-854,-2497
3942,1464.7,0.009399999999999999,2006-05-11,560,-3069,2509
3943,1451.09,0.0004,2006-05-10,-251,-259,510
3944,1450.44,-0.0012,2006-05-09,-727,1362,-634
3945,1452.23,0.0078000000000000005,2006-05-08,-233,-32,264
3946,1441.02,0.0040999999999999995,2006-05-04,696,-1136,440
3947,1435.17,0.0002,2006-05-03,-23,-932,955
3948,1434.9,0.010700000000000001,2006-05-02,664,-1694,1030
3949,1419.73,-0.0226,2006-04-28,2747,-1744,-1003
3950,1452.53,0.0009,2006-04-27,885,-6899,6013
3951,1451.22,0.013999999999999999,2006-04-26,-1206,-2596,3802
3952,1431.15,0.0001,2006-04-25,446,-4891,4445
3953,1430.94,-0.013999999999999999,2006-04-24,2540,128,-2668
3954,1451.31,0.012,2006-04-21,-1493,1150,343
3955,1434.15,-0.0026,2006-04-20,519,-244,-275
3956,1437.84,0.0076,2006-04-19,-2271,3158,-888
3957,1427.0,0.0031,2006-04-18,-1347,-1100,2447
3958,1422.63,-0.006999999999999999,2006-04-17,1379,560,-1938
3959,1432.72,0.0192,2006-04-14,-3743,691,3052
3960,1405.72,0.016,2006-04-13,634,-1821,1187
3961,1383.59,-0.0018,2006-04-12,901,-1809,908
3962,1386.08,-0.0087,2006-04-11,890,8942,-9831
3963,1398.29,-0.0029,2006-04-10,-735,-1286,2022
3964,1402.36,0.0038,2006-04-07,-553,551,2
3965,1397.0,0.0059,2006-04-06,-2680,1250,1430
3966,1388.77,0.0023,2006-04-05,-1680,3234,-1554
3967,1385.64,0.0043,2006-04-04,-2255,4971,-2716
3968,1379.75,0.0148,2006-04-03,-3387,2412,975
3969,1359.6,0.016,2006-03-31,-2991,1127,1865
3970,1338.14,0.0040999999999999995,2006-03-30,-1554,-387,1941
3971,1332.72,0.0011,2006-03-29,-1810,-837,2648
3972,1331.31,0.0007000000000000001,2006-03-28,-1544,1163,381
3973,1330.34,0.0069,2006-03-27,-1972,1245,727
3974,1321.23,0.0068000000000000005,2006-03-24,-1451,410,1040
3975,1312.26,0.0019,2006-03-23,920,1139,-2059
3976,1309.83,-0.020099999999999996,2006-03-22,3196,512,-3708
3977,1336.65,-0.0075,2006-03-21,523,857,-1380
3978,1346.69,0.0042,2006-03-20,-1246,-676,1922
3979,1341.12,0.0038,2006-03-17,-877,-5,882
3980,1335.98,0.0015,2006-03-16,-2318,1266,1052
3981,1333.98,0.0058,2006-03-15,-1510,-777,2287
3982,1326.3,-0.009000000000000001,2006-03-14,1037,2018,-3055
3983,1338.28,0.0138,2006-03-13,-1050,441,608
3984,1320.07,0.0068000000000000005,2006-03-10,572,302,-874
3985,1311.21,-0.0022,2006-03-09,1751,-3093,1341
3986,1314.05,-0.002,2006-03-08,1082,-4821,3739
3987,1316.67,-0.0209,2006-03-07,1391,-1303,-88
3988,1344.76,0.011899999999999999,2006-03-06,0,-2236,2236
3989,1328.95,-0.028300000000000002,2006-03-03,3910,-1461,-2449
3990,1367.7,-0.0028000000000000004,2006-03-02,51,-248,198
3991,1371.59,-0.0024,2006-02-28,-359,0,359
3992,1374.88,0.0066,2006-02-27,-394,807,-413
3993,1365.82,0.0034000000000000002,2006-02-24,-1553,59,1493
3994,1361.23,0.0154,2006-02-23,-3474,114,3360
3995,1340.58,-0.0044,2006-02-22,1838,859,-2697
3996,1346.49,-0.0013,2006-02-21,195,-1527,1331
3997,1348.25,0.0116,2006-02-20,-2181,-1114,3295
3998,1332.73,0.013999999999999999,2006-02-17,-3031,1820,1211
3999,1314.32,0.008,2006-02-16,-2499,-219,2719
4000,1303.84,-0.0183,2006-02-15,2720,-1343,-1376
4001,1328.21,0.005600000000000001,2006-02-14,-476,-3811,4287
4002,1320.79,-0.0108,2006-02-13,1877,651,-2528
4003,1335.23,0.0103,2006-02-10,-611,-53,664
4004,1321.66,0.008100000000000001,2006-02-09,1400,477,-1877
4005,1310.99,-0.016,2006-02-08,824,-1506,683
4006,1332.28,-0.006999999999999999,2006-02-07,-192,-297,489
4007,1341.64,0.0060999999999999995,2006-02-06,877,-777,-100
4008,1333.5,-0.0298,2006-02-03,2214,557,-2771
4009,1374.44,-0.0011,2006-02-02,1421,-1463,42
4010,1375.97,-0.017,2006-02-01,-1770,1421,349
4011,1399.83,0.011000000000000001,2006-01-31,-1673,3010,-1337
4012,1384.56,0.0235,2006-01-27,-2256,1604,652
4013,1352.75,0.0076,2006-01-26,171,2179,-2350
4014,1342.59,0.011899999999999999,2006-01-25,712,6481,-7193
4015,1326.83,0.0227,2006-01-24,-664,3206,-2542
4016,1297.43,-0.0206,2006-01-23,-5209,963,4246
4017,1324.78,-0.0264,2006-01-20,-1958,4622,-2664
4018,1360.64,0.005699999999999999,2006-01-19,-988,835,153
4019,1352.91,-0.0264,2006-01-18,1185,-3107,1922
4020,1389.58,-0.0227,2006-01-17,1041,960,-2001
4021,1421.79,0.0039000000000000003,2006-01-16,-865,-851,1717
4022,1416.28,0.0098,2006-01-13,-796,-416,1211
4023,1402.58,0.0060999999999999995,2006-01-12,-700,1632,-932
4024,1394.09,-0.0016,2006-01-11,-380,-2158,2538
4025,1396.29,-0.0085,2006-01-10,530,834,-1364
4026,1408.33,-0.0031,2006-01-09,627,-1540,913
4027,1412.78,0.0124,2006-01-06,-1693,113,1580
4028,1395.51,-0.004699999999999999,2006-01-05,-2203,865,1338
4029,1402.11,0.0052,2006-01-04,-2311,1876,434
4030,1394.87,0.004,2006-01-03,1162,-62,-1100
4031,1389.27,0.0072,2006-01-02,-1578,394,1183
4032,1379.37,0.008199999999999999,2005-12-29,-1578,394,1183
4033,1368.16,-0.0039000000000000003,2005-12-28,700,-1249,549
4034,1373.55,0.0044,2005-12-27,-1603,28,1575
4035,1367.57,0.0059,2005-12-26,-459,-852,1311
4036,1359.53,0.0064,2005-12-23,311,-943,633
4037,1350.87,-0.0024,2005-12-22,861,-183,-678
4038,1354.16,0.0098,2005-12-21,-15,-304,319
4039,1341.0,0.0012,2005-12-20,128,-1155,1027
4040,1339.4,0.0139,2005-12-19,-1128,-2872,4001
4041,1321.04,-0.0124,2005-12-16,1517,-1647,129
4042,1337.68,0.0026,2005-12-15,576,-2427,1851
4043,1334.27,-0.0017000000000000001,2005-12-14,1175,1229,-2404
4044,1336.48,0.0024,2005-12-13,34,-1246,1212
4045,1333.23,0.012,2005-12-12,-2123,-2905,5028
4046,1317.42,-0.0051,2005-12-09,81,-2524,2443
4047,1324.2,-0.0004,2005-12-08,1290,-1494,204
4048,1324.75,0.0028000000000000004,2005-12-07,990,-215,-775
4049,1321.06,0.0045000000000000005,2005-12-06,-965,582,383
4050,1315.15,0.0038,2005-12-05,-842,1066,-224
4051,1310.12,0.0032,2005-12-02,-1973,3639,-1666
4052,1305.98,0.0066,2005-12-01,-493,-215,708
4053,1297.44,0.0141,2005-11-30,-2197,-978,3175
4054,1279.38,-0.0111,2005-11-29,1106,-760,-345
4055,1293.74,0.0004,2005-11-28,-126,-300,426
4056,1293.22,0.0012,2005-11-25,49,-1285,1236
4057,1291.71,0.0076,2005-11-24,-372,585,-213
4058,1282.02,0.0301,2005-11-23,-1788,-443,2231
4059,1244.5,-0.0192,2005-11-22,2946,-1949,-997
4060,1268.8,-0.0027,2005-11-21,622,146,-767
4061,1272.25,0.0023,2005-11-18,-273,1256,-983
4062,1269.35,0.0017000000000000001,2005-11-17,-66,153,-87
4063,1267.16,0.0106,2005-11-16,-721,-624,1345
4064,1253.86,-0.003,2005-11-15,914,-779,-136
4065,1257.63,0.0012,2005-11-14,-778,1786,-1008
4066,1256.12,0.0176,2005-11-11,-3900,333,3567
4067,1234.43,0.005600000000000001,2005-11-10,-482,-939,1421
4068,1227.59,0.0007000000000000001,2005-11-09,-2018,-412,2431
4069,1226.71,0.0068000000000000005,2005-11-08,-1138,-523,1662
4070,1218.47,-0.0029,2005-11-07,-85,80,5
4071,1221.98,0.0033,2005-11-04,-2490,795,1695
4072,1217.97,0.0079,2005-11-03,-2597,1191,1405
4073,1208.38,0.0163,2005-11-02,-3044,398,2646
4074,1188.95,0.026600000000000002,2005-11-01,-1825,2403,-578
4075,1158.11,0.0152,2005-10-31,-527,-909,1436
4076,1140.72,-0.022000000000000002,2005-10-28,3095,-557,-2538
4077,1166.36,-0.010700000000000001,2005-10-27,1865,72,-1937
4078,1179.0,-0.0019,2005-10-26,2460,-648,-1813
4079,1181.28,-0.0028000000000000004,2005-10-25,641,-907,266
4080,1184.6,0.0009,2005-10-24,581,-214,-367
4081,1183.48,0.0183,2005-10-21,-3274,-2383,5657
4082,1162.23,0.0079,2005-10-20,-1483,-1473,2956
4083,1153.13,-0.0279,2005-10-19,1180,-2774,1594
4084,1186.22,0.0084,2005-10-18,-1671,-1982,3653
4085,1176.36,-0.0116,2005-10-17,-535,-978,1514
4086,1190.17,-0.0027,2005-10-14,2011,-2251,240
4087,1193.44,-0.0194,2005-10-13,7044,-878,-6165
4088,1217.06,-0.0219,2005-10-12,2270,-466,-1804
4089,1244.27,0.0139,2005-10-11,-1708,-632,2340
4090,1227.18,0.0218,2005-10-10,-3122,-1177,4299
4091,1201.01,-0.0012,2005-10-07,225,-4171,3946
4092,1202.49,-0.0203,2005-10-06,4085,-2077,-2008
4093,1227.4,-0.0124,2005-10-05,2067,4,-2071
4094,1242.78,0.0178,2005-10-04,-916,-2212,3129
4095,1221.01,-0.0083,2005-09-30,-718,-339,1057
4096,1231.22,0.0022,2005-09-29,-1010,-521,1532
4097,1228.57,0.015700000000000002,2005-09-28,-733,-466,1199
4098,1209.63,0.0027,2005-09-27,-332,-634,966
4099,1206.41,0.026000000000000002,2005-09-26,-1821,-2817,4638
4100,1175.88,-0.020099999999999996,2005-09-23,1828,-2182,353
4101,1199.97,0.0028000000000000004,2005-09-22,579,-1218,639
4102,1196.67,0.0048,2005-09-21,-681,822,-142
4103,1190.93,0.0143,2005-09-20,1150,-688,-461
4104,1174.13,0.0039000000000000003,2005-09-16,1135,-1277,142
4105,1169.59,-0.001,2005-09-15,1455,-498,-958
4106,1170.77,0.0109,2005-09-14,-49,-1590,1639
4107,1158.12,-0.0002,2005-09-13,537,748,-1285
4108,1158.36,0.0051,2005-09-12,-43,1505,-1462
4109,1152.5,0.0063,2005-09-09,173,-1260,1087
4110,1145.26,0.002,2005-09-08,-663,14,649
4111,1142.99,0.0181,2005-09-07,-2117,472,1645
4112,1122.65,0.0073,2005-09-06,-2725,-873,3598
4113,1114.5,-0.0012,2005-09-05,-144,338,-194
4114,1115.83,0.0086,2005-09-02,-2754,1307,1446
4115,1106.37,0.0213,2005-09-01,-2168,816,1352
4116,1083.33,0.01,2005-08-31,-908,-214,1122
4117,1072.61,0.0089,2005-08-30,427,-393,-34
4118,1063.16,-0.0215,2005-08-29,-128,859,-732
4119,1086.55,-0.0098,2005-08-26,-448,-278,726
4120,1097.29,0.0028000000000000004,2005-08-25,646,-2538,1891
4121,1094.21,-0.0194,2005-08-24,2805,-63,-2743
4122,1115.84,-0.0008,2005-08-23,377,-3534,3157
4123,1116.68,0.0246,2005-08-22,-1655,-1453,3108
4124,1089.88,-0.0026,2005-08-19,17,-353,336
4125,1092.71,-0.018500000000000003,2005-08-18,801,-641,-159
4126,1113.25,-0.0033,2005-08-17,200,-1984,1784
4127,1116.93,-0.0118,2005-08-16,248,-518,270
4128,1130.22,0.005699999999999999,2005-08-12,229,125,-354
4129,1123.77,0.0171,2005-08-11,-844,218,625
4130,1104.86,0.0046,2005-08-10,22,675,-697
4131,1099.77,0.0121,2005-08-09,-71,-1006,1077
4132,1086.64,-0.0025,2005-08-08,-699,-878,1577
4133,1089.36,-0.019799999999999998,2005-08-05,-1777,-505,2282
4134,1111.39,-0.0051,2005-08-04,-1220,-446,1666
4135,1117.11,-0.0015,2005-08-03,-207,219,-12
4136,1118.83,0.0026,2005-08-02,-744,926,-182
4137,1115.98,0.0042,2005-08-01,-57,792,-734
4138,1111.29,0.0059,2005-07-29,-719,683,35
4139,1104.72,0.010700000000000001,2005-07-28,-612,1148,-536
4140,1093.03,0.0022,2005-07-27,-315,-110,425
4141,1090.6,0.0008,2005-07-26,-850,679,171
4142,1089.7,0.0144,2005-07-25,-2185,-502,2687
4143,1074.22,-0.0004,2005-07-22,-1811,-834,2645
4144,1074.65,0.0002,2005-07-21,776,443,-1220
